File,isSpam,isCorrect,Spam Probability,Not Spam Probability
9-832msg1.txt,0,1,-4208.981509168379,-3544.5083643838066
9-832msg2.txt,0,1,-3205.9273274726575,-2927.5197238707397
9-833msg1.txt,0,1,-2821.1691850298666,-2427.6524805852364
9-833msg2.txt,0,1,-2818.8659415467387,-2599.9102474026445
9-835msg1.txt,0,1,-4673.356876605347,-3999.743416721699
9-835msg2.txt,0,1,-1143.9188038944285,-968.2444424874813
9-836msg1.txt,0,1,-1678.2372566225329,-1492.0109054551078
9-837msg1.txt,0,1,-2366.8451429011907,-1892.5933952249723
9-838msg1.txt,0,1,-1590.970396917928,-1383.0269405393808
9-839msg1.txt,0,1,-2873.789898558339,-2509.3566663279685
9-83msg1.txt,0,1,-2891.53802760481,-2362.391253252846
9-83msg2.txt,0,1,-5155.213264255876,-4567.056669849153
9-840msg1.txt,0,1,-1803.7681004764233,-1569.375280880653
9-841msg1.txt,0,1,-1325.8161347124487,-1154.1412680642559
9-842msg1.txt,0,1,-1047.7864830253402,-909.6561108685979
9-843msg1.txt,0,1,-7251.817631885496,-6435.096320399657
9-847msg1.txt,0,1,-12321.003257554252,-10965.664323384939
9-852msg1.txt,0,1,-1919.69208380519,-1654.765161855998
9-852msg2.txt,0,1,-5907.678203051269,-5114.416959579272
9-857msg1.txt,0,1,-3767.2106567147885,-3136.570435265046
9-857msg2.txt,0,1,-8927.132693415046,-7386.9255851492635
9-858msg1.txt,0,1,-7582.654089083607,-6911.401979251493
9-862msg1.txt,0,1,-8188.610794112486,-7480.680992275249
9-863msg1.txt,0,1,-517.1020611574869,-442.8885609072503
9-864msg1.txt,0,1,-3284.3847913452864,-2824.008926030657
9-864msg2.txt,0,1,-6456.750390770247,-5648.374884009728
9-865msg1.txt,0,1,-999.0943925274283,-885.7330989399381
9-869msg1.txt,0,1,-753.9943275065275,-622.8773125460652
9-86msg1.txt,0,1,-3199.607188569091,-2684.197049136651
9-86msg2.txt,0,1,-1794.0960132497175,-1464.0078208145496
9-870msg1.txt,0,1,-959.0525968312082,-791.9707673002309
9-874msg1.txt,0,1,-4988.808902124996,-4313.041827618322
9-877msg1.txt,0,1,-3779.428712277532,-3140.432341022036
9-877msg2.txt,0,1,-10366.176046975343,-8730.645068469234
9-878msg1.txt,0,1,-5932.114314176757,-5133.760290313673
9-87msg1.txt,0,1,-1523.112219351639,-1307.5814025964023
9-881msg1.txt,0,1,-1969.091282201303,-1696.388192029897
9-882msg1.txt,0,1,-8188.610794112486,-7480.680992275249
9-883msg1.txt,0,1,-11633.533052492778,-10522.469193083045
9-884msg1.txt,0,1,-9277.938737353736,-8497.191724689137
9-884msg2.txt,0,1,-2558.2663815109177,-2257.8296375030154
9-886msg1.txt,0,1,-2769.480963316923,-2394.638052714571
9-887msg1.txt,0,1,-5928.5097262406925,-5285.192586866171
9-88msg1.txt,0,1,-2229.21580140821,-1892.0787037585683
9-88msg2.txt,0,1,-3189.7407870678844,-2689.9672657296132
9-892msg1.txt,0,1,-3140.586267728967,-2704.9167758433773
9-892msg2.txt,0,1,-1989.2775085427465,-1635.6932633679157
9-893msg1.txt,0,1,-1797.6267708911703,-1540.821801356145
9-893msg2.txt,0,1,-11646.023661246378,-10535.024111695619
9-894msg1.txt,0,1,-923.9232947664074,-836.6928385179239
9-901msg1.txt,0,1,-8318.644281292822,-6936.968483632922
9-902msg1.txt,0,1,-2356.366195259879,-2017.560884564767
9-903msg1.txt,0,1,-3363.846410052535,-2886.8917982721464
9-906msg1.txt,0,1,-1851.901053402061,-1604.9371315954531
9-907msg1.txt,0,1,-2566.957343585433,-2122.796351399175
9-907msg2.txt,0,1,-3404.965392340375,-2960.1524289278773
9-911msg1.txt,0,1,-647.3818697603821,-543.9658353222637
9-915msg1.txt,0,1,-628.184534123923,-531.582147924887
9-916msg1.txt,0,1,-21310.104304445907,-19052.791932668653
9-919msg1.txt,0,1,-886.9150660883708,-747.8816766766298
9-919msg2.txt,0,1,-1770.8773411130312,-1527.7169227804613
9-920msg1.txt,0,1,-2350.931713375406,-1986.4650189697454
9-922msg1.txt,0,1,-2024.7935024889541,-1834.6688325954156
9-931msg1.txt,0,1,-3543.8184593988226,-3166.4595293112275
9-934msg1.txt,0,1,-1139.6917496111996,-961.0827307261837
9-935msg1.txt,0,1,-5560.212003734804,-5009.778396128481
9-939msg1.txt,0,1,-6956.053579060146,-5859.456938674815
9-940msg1.txt,0,1,-3132.8293266886085,-2587.1263335645313
9-941msg1.txt,0,1,-6489.501464657132,-5519.914836500555
9-942msg1.txt,0,1,-1210.9736220833784,-1035.4498643768738
9-944msg1.txt,0,1,-5294.488828149461,-4703.037483724871
9-947msg1.txt,0,1,-2470.8307078725456,-2088.1286609886847
9-948msg1.txt,0,1,-3105.0030560379096,-2643.246463134765
9-94msg1.txt,0,1,-3265.8795303979596,-2690.6111736748553
9-94msg2.txt,0,1,-7500.196576112147,-6385.810451090611
9-952msg1.txt,0,1,-2230.031770937005,-2022.1542173695543
9-955msg1.txt,0,1,-4450.8924745862105,-3911.9721411390437
9-956msg1.txt,0,1,-3091.5938134243993,-2634.5448125389294
9-957msg1.txt,0,1,-5261.479530983979,-4494.1253508018535
9-958msg1.txt,0,1,-8074.906562806961,-6878.730618816436
9-959msg1.txt,0,1,-4639.1802678177155,-3883.5350237319017
9-960msg1.txt,0,1,-2105.3161040622695,-1793.6025774022578
9-961msg1.txt,0,1,-6239.374708024086,-5550.110447630935
9-966msg1.txt,0,1,-309.8145319655522,-271.9425213219738
9-967msg1.txt,0,1,-15936.610632877919,-14214.920377698783
9-968msg1.txt,0,1,-9956.008518368282,-9364.308166278115
9-969msg1.txt,0,1,-1173.580800087327,-997.0755472056911
9-969msg2.txt,0,1,-6257.494299986222,-5538.308545817642
9-970msg1.txt,0,1,-1051.4201541529621,-1003.4704060637065
9-971msg1.txt,0,1,-1933.882159772953,-1727.4522165620126
9-972msg1.txt,0,1,-2008.704528362888,-1687.0837781492764
9-973msg1.txt,0,1,-4333.231309862603,-3823.4294298147
9-974msg1.txt,0,1,-3875.604745075938,-3515.9372177018977
9-975msg1.txt,0,1,-2540.81973980178,-2364.239901039022
9-976msg1.txt,0,1,-2487.243678423074,-2176.130016529519
9-977msg1.txt,0,1,-3820.7728066284794,-3210.0004205577097
9-981msg1.txt,0,1,-9026.62092133706,-7835.914463938689
9-983msg1.txt,0,1,-1102.9876684756107,-967.3598051150416
9-983msg2.txt,0,1,-4932.8175458753385,-4155.527520507732
9-984msg1.txt,0,1,-5113.134608388722,-4243.461909968259
9-984msg2.txt,0,1,-5529.631928365443,-4787.940817885619
9-986msg1.txt,0,1,-1352.6630177201837,-1211.7641844318887
9-987msg1.txt,0,1,-4099.477284354622,-3395.9638952307278
9-989msg1.txt,0,1,-7119.68719430431,-6070.21881064549
9-98msg1.txt,0,1,-2424.493038732674,-2257.935971449284
9-992msg1.txt,0,1,-2895.5536868539757,-2430.870226520528
9-995msg1.txt,0,1,-2711.583303270535,-2238.3777702018965
9-996msg1.txt,0,1,-780.2122838607222,-676.4943965772081
9-997msg1.txt,0,1,-532.0307372807486,-474.7951959633778
spmsgc55.txt,1,1,-760.6005728467613,-829.5365731012416
spmsgc56.txt,1,1,-203.8638018222789,-219.01312714288883
spmsgc57.txt,1,1,-6408.258133844541,-7016.951059165371
spmsgc58.txt,1,1,-3356.9426726225747,-3825.4184920701928
spmsgc59.txt,1,1,-5645.903540293824,-6477.035688531336
spmsgc6.txt,1,1,-595.096662588461,-711.020367329155
spmsgc60.txt,1,1,-176.34248918883932,-204.85753516733558
spmsgc61.txt,1,1,-598.174822494755,-653.3526113357967
spmsgc62.txt,0,0,-547.4450768507708,-519.2067070244241
spmsgc63.txt,1,1,-4038.6581381070055,-4631.170559690425
spmsgc64.txt,1,1,-399.8348305409991,-442.98284104970804
spmsgc65.txt,1,1,-601.9848642048772,-646.4576964622577
spmsgc66.txt,1,1,-1699.5590740047987,-1819.166169823062
spmsgc67.txt,1,1,-613.6807411473397,-710.8513698073668
spmsgc68.txt,1,1,-577.1432795033986,-638.5196359667664
spmsgc69.txt,1,1,-3317.190701150789,-3749.3071542520192
spmsgc7.txt,1,1,-607.8127640483253,-724.4952218207696
spmsgc70.txt,1,1,-490.89312445812,-518.0500997518337
spmsgc71.txt,1,1,-300.5704098581365,-354.93470987390106
spmsgc72.txt,1,1,-650.8707044162492,-734.4916068912491
spmsgc73.txt,1,1,-630.6407977222995,-679.5489257617216
spmsgc74.txt,1,1,-546.7811014175255,-580.954353445224
spmsgc75.txt,1,1,-376.2503496463278,-419.0046581276345
spmsgc76.txt,1,1,-3641.978945653959,-4126.3911974216135
spmsgc77.txt,1,1,-2499.529061165336,-2759.563973502706
spmsgc78.txt,1,1,-559.7843589068456,-631.1099428249819
spmsgc79.txt,1,1,-455.9975598855209,-511.09962163907977
spmsgc8.txt,1,1,-897.6255825743604,-1032.7990715495212
spmsgc80.txt,1,1,-1549.3927088677817,-1646.1742208363753
spmsgc81.txt,1,1,-480.199628078684,-535.8128529388591
spmsgc82.txt,1,1,-3050.5516677359224,-3336.8655541624157
spmsgc83.txt,0,0,-641.2753290367503,-627.7394385598722
spmsgc84.txt,1,1,-2104.985862226872,-2455.4294844896185
spmsgc85.txt,1,1,-1232.5059319178959,-1322.041096579699
spmsgc86.txt,1,1,-1304.3025954533819,-1435.9289428636205
spmsgc87.txt,1,1,-1626.3753557778432,-1723.221011496768
spmsgc88.txt,1,1,-397.62116069623204,-440.57495963053236
spmsgc89.txt,1,1,-2689.9521805579216,-3139.4669648036866
spmsgc9.txt,1,1,-462.35103860627504,-497.4303152734827
spmsgc90.txt,0,0,-124.607822602257,-120.74276645070803
spmsgc91.txt,1,1,-995.5770485616064,-1068.4011158664255
spmsgc92.txt,1,1,-417.98553942036415,-482.9116541314136
spmsgc93.txt,1,1,-5445.715487004256,-5910.566227825046
spmsgc94.txt,1,1,-3622.8227315452787,-3796.2310107873486
spmsgc95.txt,1,1,-416.1719655383221,-485.2414111363177
spmsgc96.txt,1,1,-3756.100524924836,-4231.432931437017
spmsgc97.txt,1,1,-791.7443456784899,-923.0067043798497
spmsgc98.txt,1,1,-791.7443456784899,-923.0067043798497
spmsgc99.txt,1,1,-13802.085368167254,-14542.069112904332
