File,isSpam,isCorrect,Spam Probability,Not Spam Probability
6-896msg2.txt,0,1,-522.0223069975849,-490.4959453044778
6-896msg3.txt,1,0,-168.4042654367546,-177.64381547335924
6-897msg1.txt,0,1,-935.650387525529,-820.9697805061583
6-897msg2.txt,0,1,-200.93918711069384,-187.54705520005146
6-897msg3.txt,0,1,-2531.8835545276406,-2369.7521247868117
6-89msg1.txt,0,1,-2347.1603992556506,-2256.7547874329784
6-900msg1.txt,0,1,-6208.152602053147,-5648.438650898817
6-904msg0.txt,0,1,-2208.0957264875638,-2050.797952128394
6-904msg1.txt,0,1,-3664.0322989282217,-3080.8307641744013
6-907msg1.txt,0,1,-2073.486961048005,-1798.9659073051369
6-907msg2.txt,0,1,-1548.0732543861018,-1337.0415782045143
6-907msg3.txt,0,1,-1320.4109856986922,-1115.6315247833675
6-914msg1.txt,0,1,-5896.14482292854,-5448.818485823878
6-915msg1.txt,0,1,-4054.982416166846,-3637.6642285133375
6-916msg1.txt,0,1,-257.11347064305556,-224.09351817747788
6-916msg2.txt,0,1,-259.3629091376327,-235.84735702793088
6-916msg3.txt,0,1,-377.7079313591727,-324.2281101662333
6-917msg1.txt,0,1,-1687.722355229057,-1439.3470146172558
6-917msg2.txt,0,1,-866.2318122717433,-745.0807160528575
6-917msg3.txt,0,1,-156.84649262417855,-130.93128026768795
6-921msg1.txt,0,1,-1748.2800395283405,-1553.7072176725499
6-921msg2.txt,0,1,-2128.738460116988,-1873.67304544937
6-921msg3.txt,0,1,-538.848612266082,-471.21869726107957
6-922msg1.txt,0,1,-283.6158765706717,-246.6984238999335
6-922msg2.txt,0,1,-426.5206858807985,-367.9219484900424
6-922msg3.txt,0,1,-480.81870663722316,-436.0134006273006
6-923msg1.txt,0,1,-799.5975342413689,-697.3554567380489
6-932msg1.txt,0,1,-787.4962391445243,-680.7259965823171
6-938msg1.txt,0,1,-1354.1102883461929,-1220.1538433140402
6-939msg1.txt,0,1,-1255.4481202447025,-1177.5781891476088
6-939msg2.txt,0,1,-199.91414215406095,-181.5774782627965
6-939msg3.txt,0,1,-118.23219981413813,-96.84351718230339
6-941msg1.txt,0,1,-2477.385925658726,-2249.3330883587705
6-943msg1.txt,0,1,-602.3339182853343,-582.2822096037124
6-948msg1.txt,0,1,-5487.252252411987,-4817.197778784354
6-949msg1.txt,0,1,-953.9174255646124,-857.9587584454906
6-949msg2.txt,0,1,-120.47480230471899,-113.1592709101965
6-949msg3.txt,0,1,-402.2283331273372,-369.2576632186841
6-951msg1.txt,0,1,-2204.884456122414,-1974.328371172449
6-953msg1.txt,1,0,-5509.470093076958,-5593.654938183452
6-955msg1.txt,0,1,-4851.225324889544,-4386.267841817984
6-955msg2.txt,0,1,-2641.903272129409,-2415.9986402483873
6-955msg3.txt,0,1,-1174.615937469935,-1108.4780685013725
6-957msg1.txt,0,1,-315.84130775093575,-286.1592687902042
6-957msg2.txt,0,1,-335.1767590981458,-311.2777440220424
6-957msg3.txt,0,1,-464.5140749826404,-414.70876276333473
6-957msg4.txt,0,1,-480.85632419658526,-437.00363680064265
6-957msg5.txt,0,1,-206.0955648704896,-202.54002100896875
6-959msg1.txt,0,1,-4573.266936227237,-4499.250790653356
6-960msg1.txt,0,1,-2401.303389879531,-2225.498019967542
6-964msg1.txt,0,1,-6905.365838160013,-6082.391742597584
6-965msg1.txt,0,1,-3004.4084821627093,-2650.8577750277714
6-96msg1.txt,0,1,-1571.028670074295,-1422.4880458392681
6-976msg1.txt,0,1,-4589.612413126948,-4487.630797515194
6-977msg1.txt,0,1,-6426.952303594977,-5900.050401831447
6-978msg1.txt,0,1,-3135.8617396577824,-2762.544173631182
6-97msg1.txt,0,1,-1417.7425556079677,-1274.1085956352356
6-981msg1.txt,0,1,-1330.52100110621,-1236.3203966643712
6-981msg2.txt,0,1,-1024.8766790968036,-982.0160746582234
6-981msg3.txt,0,1,-3031.47907065501,-2794.960292254709
6-983msg1.txt,0,1,-3090.6139102455845,-2871.537288830581
6-985msg1.txt,0,1,-1479.5946094601693,-1440.9763330842638
6-987msg1.txt,0,1,-142.0894947725942,-133.68235969259356
6-987msg2.txt,0,1,-945.8442623039152,-807.9637710764637
6-987msg3.txt,0,1,-360.59238470928375,-355.934021817023
6-987msg4.txt,0,1,-528.1653897314557,-457.3338515963919
6-987msg5.txt,0,1,-859.5392557260944,-758.0747808543273
6-989msg1.txt,0,1,-964.3456062701099,-912.8531119273613
6-990msg1.txt,0,1,-17510.64586135261,-16037.006539045837
6-992msg1.txt,0,1,-4044.354951006294,-3684.8283489754926
6-992msg2.txt,0,1,-987.2995593625325,-868.2760542804454
6-992msg3.txt,0,1,-1703.9853869220228,-1579.4013133852511
6-992msg4.txt,0,1,-1304.1707607910298,-1141.8919802200019
6-992msg5.txt,0,1,-6714.073738263751,-6245.167306036829
6-993msg1.txt,0,1,-2493.009180944923,-2303.3728476253496
6-995msg1.txt,1,0,-1203.6282338546332,-1204.984064340322
8-1000msg1.txt,0,1,-983.5902501721029,-939.8054936347432
8-1001msg1.txt,0,1,-11794.540705223742,-10908.209556826456
8-1017msg1.txt,0,1,-993.5154979731984,-883.8319984151728
8-1018msg1.txt,0,1,-1356.745464727844,-1227.6276235260148
8-1020msg1.txt,0,1,-2924.3308747629467,-2543.2595471283344
8-1030msg1.txt,0,1,-138.82001953619678,-128.37260393153662
8-1031msg1.txt,0,1,-6085.40258228318,-5201.9672320038935
8-1041msg1.txt,0,1,-1184.3644820071372,-1073.5412778674695
8-1044msg1.txt,0,1,-1227.8668197559296,-1091.1944397025666
8-1051msg1.txt,0,1,-938.2987528796999,-879.3567625491335
8-1054msg1.txt,0,1,-1014.0679519753963,-833.1951950967944
8-1057msg1.txt,0,1,-5986.853164934779,-5781.096640410975
8-1064msg1.txt,0,1,-1733.3839424479822,-1682.4041528313448
8-1075msg1.txt,0,1,-193.52833716427546,-191.8062443364757
8-1075msg2.txt,0,1,-1198.4874805851855,-1047.9587553186223
8-1077msg1.txt,0,1,-1054.7537029672392,-1026.984604097073
8-1079msg1.txt,0,1,-5958.189524116791,-5797.554457483687
8-1082msg1.txt,0,1,-2004.9454500079185,-1872.2992043115732
8-1084msg1.txt,0,1,-913.4704935551849,-835.7960480254472
8-1084msg2.txt,0,1,-1715.475760282343,-1500.3955926659924
8-1086msg1.txt,0,1,-729.1180033767026,-607.0394958221377
8-1089msg1.txt,0,1,-2537.321962192245,-2367.2555997111413
8-1092msg1.txt,0,1,-5963.096100020777,-5370.533180961046
8-1095msg1.txt,0,1,-67.85651131603134,-54.97770692976096
8-1096msg1.txt,0,1,-4864.81890068786,-4525.850434955424
8-1097msg1.txt,0,1,-3345.794171804311,-2875.9158980585526
8-1104msg1.txt,0,1,-1198.9396571498587,-1136.3093608234915
8-1108msg1.txt,0,1,-1106.614374054987,-1003.1509143538539
8-1110msg1.txt,0,1,-1042.886716370058,-1012.4655309680928
8-1113msg1.txt,0,1,-738.0290436408674,-668.6728219622282
8-1117msg1.txt,0,1,-2189.815455839951,-1886.372732714257
8-1119msg1.txt,0,1,-857.31079922927,-827.7259902337552
8-1122msg1.txt,0,1,-3518.4399085217774,-3198.090323505832
8-1123msg1.txt,0,1,-2443.6620481461523,-2276.882851823097
8-1125msg1.txt,0,1,-614.7756562627736,-579.6076998610243
8-1125msg2.txt,0,1,-406.46301235990757,-399.51236863216866
8-1125msg3.txt,0,1,-434.94928156516545,-409.54267906275766
8-1125msg4.txt,0,1,-658.827960062684,-584.608317648313
8-1126msg1.txt,0,1,-275.52713525024575,-259.60419837340737
8-1128msg1.txt,0,1,-5843.377681495723,-5342.814915018806
8-1132msg1.txt,1,0,-174.98393326132438,-183.6258929505026
8-1133msg1.txt,0,1,-2644.0935484040897,-2616.0654741068606
8-1134msg1.txt,0,1,-621.9294356605114,-565.1790238070276
8-1135msg1.txt,0,1,-1918.366507082784,-1848.5253110406945
8-1136msg1.txt,0,1,-2166.747907167787,-1966.6113965002362
8-1137msg1.txt,0,1,-517.113236060685,-493.6888947342307
8-1139msg1.txt,0,1,-11055.910073517693,-9873.130079447936
8-1144msg1.txt,0,1,-2270.124361950221,-2111.830670340473
8-1150msg1.txt,0,1,-4905.798295754461,-4309.980998124914
8-1151msg1.txt,0,1,-2343.995997003372,-1986.7443283927023
8-1152msg1.txt,0,1,-1702.9138355289858,-1586.2848852512434
8-1153msg1.txt,0,1,-1705.0376878702511,-1515.7582807214217
8-1153msg2.txt,0,1,-1524.8884534450629,-1233.0514589793763
8-1153msg3.txt,0,1,-1230.9508859515897,-1103.997322851825
8-1154msg1.txt,0,1,-11654.051630314563,-10715.954271076582
8-1163msg1.txt,0,1,-1206.3550105802806,-1088.9081344059532
8-1168msg1.txt,0,1,-1346.3216035224418,-1222.602608418379
8-1171msg1.txt,0,1,-871.0686980600723,-799.4904787959387
8-1171msg2.txt,0,1,-2160.523090335015,-1900.629507031818
8-1171msg3.txt,0,1,-360.062028807984,-339.51326367940266
8-1173msg1.txt,0,1,-2144.284445824727,-1995.4419310911867
8-1177msg1.txt,0,1,-357.75469937611837,-336.18038499153056
8-1178msg1.txt,0,1,-3608.395185919865,-3513.396504442032
8-1179msg1.txt,0,1,-959.7980111390632,-817.1946051594822
8-1185msg1.txt,0,1,-203.03287992949637,-183.270292354217
8-1190msg1.txt,0,1,-1975.341165742637,-1728.9236742494172
8-1199msg1.txt,0,1,-1943.7477171374387,-1724.8597708153748
8-1201msg1.txt,0,1,-484.1310628926321,-429.45996271623056
8-1202msg1.txt,0,1,-1145.547752006656,-1048.2520134035033
8-1206msg1.txt,0,1,-927.6179185226075,-797.713052855894
8-1206msg2.txt,0,1,-797.4871169539389,-790.0503850058939
8-1206msg3.txt,0,1,-1852.3973462186502,-1602.597613694225
8-1207msg1.txt,0,1,-3304.2440187306584,-3090.5313420431057
8-1208msg1.txt,0,1,-12947.887738093294,-12367.55385312548
8-1212msg1.txt,0,1,-644.4557117618701,-607.9095290880466
8-1216msg1.txt,0,1,-2042.1753105217833,-1785.7230264853706
8-1220msg1.txt,0,1,-1409.6933672888133,-1317.71402214556
8-1221msg1.txt,0,1,-2592.963882682573,-2466.8546581499927
8-1222msg1.txt,0,1,-1005.0068144024654,-939.4534398023155
8-1225msg1.txt,0,1,-227.81913625371507,-227.59255824336634
8-1225msg2.txt,1,0,-322.5099718371288,-324.78787850271937
8-1225msg3.txt,0,1,-638.7356401469567,-556.6352377470052
8-1225msg4.txt,0,1,-815.0994129926751,-734.440945704224
8-1226msg1.txt,0,1,-532.2990926671606,-431.34591339020034
8-1229msg1.txt,0,1,-934.2849502298996,-921.0237101165388
8-1232msg1.txt,0,1,-450.73647114141465,-399.7550874627702
8-1232msg2.txt,0,1,-1233.7482324567857,-1147.3120978020634
8-1232msg3.txt,0,1,-852.5228642264552,-710.3334570442221
8-1232msg4.txt,0,1,-111.99481586447615,-104.8829056647529
8-1237msg1.txt,0,1,-1935.9935561124155,-1722.221524544091
8-1243msg1.txt,0,1,-1413.3954137096068,-1248.6706861557866
8-1247msg1.txt,0,1,-1955.2418126236005,-1739.8617537635753
8-810msg1.txt,0,1,-8275.062799208246,-7407.453216167081
8-816msg1.txt,0,1,-4535.314547510713,-4165.329584166836
spmsgc100.txt,1,1,-1793.5279185676661,-2058.866182658345
spmsgc101.txt,1,1,-796.9520029230866,-923.9378804580022
spmsgc102.txt,1,1,-813.3020439654845,-942.498259250702
spmsgc103.txt,1,1,-813.3020439654845,-942.498259250702
spmsgc104.txt,1,1,-524.1704906092846,-592.8877445402828
spmsgc105.txt,1,1,-4196.139371348476,-4673.159815705846
spmsgc106.txt,1,1,-1751.2802624598926,-1946.986829951472
spmsgc107.txt,1,1,-455.3248746958691,-487.5862794817851
spmsgc108.txt,1,1,-1442.839476944019,-1628.067922734277
spmsgc109.txt,1,1,-1593.8609264065663,-1868.4111853776346
spmsgc11.txt,1,1,-198.11310793749925,-233.17148739705218
spmsgc110.txt,1,1,-4052.3363177147908,-4594.772127189243
spmsgc111.txt,1,1,-870.8715922376631,-966.6835738500314
spmsgc112.txt,1,1,-289.74425898424727,-305.61451917742437
spmsgc113.txt,1,1,-2819.884366914826,-3227.972578662526
spmsgc114.txt,1,1,-540.2735201792815,-620.1790845315546
spmsgc115.txt,1,1,-4217.888047109185,-4740.689041167782
spmsgc116.txt,1,1,-17502.308119920614,-20518.698322282875
spmsgc117.txt,1,1,-2221.9926541124123,-2334.361900026512
spmsgc118.txt,1,1,-388.8000066333841,-441.52870035603274
spmsgc119.txt,1,1,-3307.247000011011,-3855.948658231748
spmsgc12.txt,1,1,-2819.036589477504,-3125.365627514895
spmsgc120.txt,1,1,-620.8954933988198,-715.5892677425522
spmsgc121.txt,1,1,-2359.0617104450275,-2506.2682720192183
spmsgc122.txt,1,1,-394.9480277638302,-460.7427124843357
spmsgc123.txt,1,1,-4571.497123589979,-5143.672210781516
spmsgc124.txt,1,1,-367.74151122384336,-440.0416576214597
spmsgc125.txt,1,1,-1174.920536289193,-1275.9852534000293
spmsgc126.txt,1,1,-336.05434815402316,-371.7436330667276
spmsgc127.txt,1,1,-263.9522306248012,-311.9376103881577
spmsgc128.txt,1,1,-684.8853367609819,-750.1944332683345
spmsgc129.txt,1,1,-294.59000864245655,-346.602524668923
spmsgc13.txt,1,1,-6033.684145907334,-6997.465548169954
spmsgc130.txt,1,1,-262.5292718237633,-300.7493318948722
spmsgc131.txt,1,1,-880.2500967653558,-1004.9939805294794
spmsgc132.txt,1,1,-881.6363911264758,-1005.9789334996751
spmsgc133.txt,1,1,-210.563621720645,-248.03235131155526
spmsgc134.txt,1,1,-209.80593601894745,-248.56131214736547
spmsgc135.txt,1,1,-206.93611121290732,-244.84678405764373
spmsgc136.txt,1,1,-1121.7349467129682,-1235.2165007515853
spmsgc137.txt,1,1,-721.1141974988111,-814.4249957014864
spmsgc138.txt,1,1,-227.58206701810312,-257.07234396736897
spmsgc139.txt,1,1,-208.4144379495521,-237.2145711616118
spmsgc14.txt,1,1,-6082.579867411979,-7058.4995773822075
spmsgc140.txt,1,1,-137.91270931986065,-153.8893906560759
spmsgc141.txt,1,1,-429.17424905105173,-462.2042774507236
spmsgc142.txt,1,1,-504.5194110648191,-573.9693446899398
spmsgc143.txt,1,1,-260.97925897503177,-312.97426590478403
