File,isSpam,isCorrect,Spam Probability,Not Spam Probability
9-1022msg1.txt,0,1,-6351.684474598538,-5389.55338018665
9-1026msg1.txt,0,1,-6784.083516620502,-5774.6641363949575
9-1029msg1.txt,0,1,-1117.6030649427996,-944.4728102135424
9-1030msg1.txt,0,1,-4384.235833330338,-3876.65444553882
9-1033msg1.txt,0,1,-3150.860065399955,-2744.8403854813755
9-1033msg2.txt,0,1,-5437.536338943636,-4713.3804332953205
9-1034msg1.txt,0,1,-1647.7744449835106,-1511.0297991327648
9-1035msg1.txt,0,1,-971.2388755043662,-858.5589542805541
9-1036msg1.txt,0,1,-3306.9406379330194,-2951.1694187311564
9-1037msg1.txt,0,1,-1028.3357674190613,-845.3691138648039
9-1038msg1.txt,0,1,-1499.3436016831756,-1279.1111355446008
9-1039msg1.txt,0,1,-1582.8597395678737,-1427.0944275620366
9-103msg1.txt,0,1,-12684.412395378675,-11170.308968711073
9-1040msg1.txt,0,1,-2779.255294868188,-2648.7155481802365
9-1043msg1.txt,0,1,-3682.263583494439,-3025.6468905863685
9-1043msg2.txt,0,1,-3102.4748547983295,-2629.18288245897
9-1044msg1.txt,0,1,-2272.0512977160215,-1946.8410453057736
9-1045msg1.txt,0,1,-2553.9040947551057,-2156.2667931650344
9-1045msg2.txt,0,1,-2341.822072385024,-1996.15963576604
9-1047msg1.txt,0,1,-3202.1021303052494,-2836.4364585971475
9-1055msg1.txt,0,1,-959.9214613195743,-799.8010711568734
9-1058msg1.txt,0,1,-2309.714277792489,-1952.6964592092258
9-1062msg1.txt,0,1,-1802.640022719739,-1542.8899156128064
9-1064msg1.txt,0,1,-3230.3518847192227,-2727.9585343389485
9-1065msg1.txt,0,1,-3411.2655459874863,-2943.5835602070183
9-1066msg1.txt,0,1,-4780.299514953591,-4185.686339622817
9-1067msg1.txt,0,1,-13364.342113626017,-13006.021525055134
9-1069msg1.txt,0,1,-2882.99883928379,-2498.7457424489817
9-106msg1.txt,0,1,-5018.944618266185,-4154.276080325662
9-106msg2.txt,0,1,-2223.5728847492737,-1826.342366347902
9-1070msg1.txt,0,1,-4297.898860422651,-3528.9115863582792
9-1072msg1.txt,0,1,-1797.6238768009057,-1539.125980557715
9-1073msg1.txt,0,1,-4303.348080247469,-3643.2998274848264
9-1073msg2.txt,0,1,-4291.155896191062,-3772.981228717668
9-1074msg1.txt,0,1,-7164.092749447735,-6112.57778620106
9-1077msg1.txt,0,1,-2089.891771464853,-1785.6403970369129
9-1077msg2.txt,0,1,-6542.832095244771,-5675.6013053218785
9-1078msg1.txt,0,1,-2311.3103517956824,-1857.151797431046
9-1080msg1.txt,0,1,-4540.668990095814,-3854.0897758936203
9-1080msg2.txt,0,1,-896.0291374873013,-743.1629557993684
9-1082msg1.txt,0,1,-2556.339057336689,-2033.737791043279
9-1082msg2.txt,0,1,-1977.9307105416087,-1617.4193414653216
9-1085msg1.txt,0,1,-6595.014101149808,-5561.519706042902
9-1086msg1.txt,0,1,-2093.2960430937023,-1822.3433218640118
9-1087msg1.txt,0,1,-975.5648876017764,-817.9547559233278
9-1088msg1.txt,0,1,-856.8917439586763,-714.5652151107881
9-1089msg1.txt,0,1,-239.71304247107153,-193.31242757231408
9-108msg1.txt,0,1,-2413.3793695468175,-2077.473584449825
9-1090msg1.txt,0,1,-545.5901316183846,-442.82950040513236
9-1091msg1.txt,0,1,-1724.013006313327,-1418.0836119556309
9-1097msg1.txt,0,1,-8792.707671189079,-7479.519714626491
9-1098msg1.txt,0,1,-1842.7732046135818,-1595.323052090784
9-1099msg1.txt,0,1,-2911.5746957132214,-2431.1846307903893
9-1099msg2.txt,0,1,-2535.784847820475,-2116.722398244413
9-109msg1.txt,0,1,-2451.027304331292,-2091.414415144129
9-1100msg1.txt,0,1,-11271.203245948953,-9948.277836736395
9-1102msg1.txt,0,1,-8599.023196766584,-7811.255565678086
9-1102msg2.txt,0,1,-1304.6819064378487,-1121.2407689779786
9-1104msg1.txt,0,1,-1157.1626270673564,-964.3330639990584
9-1105msg1.txt,0,1,-945.8687471752785,-866.1434616615217
9-110msg1.txt,0,1,-5436.88120392557,-4907.2605967157815
9-1110msg1.txt,0,1,-2269.0175844232867,-2026.5891188003702
9-1111msg1.txt,0,1,-2104.0821521059747,-1693.601662735693
9-1112msg1.txt,0,1,-1026.9725873533096,-884.3131778157982
9-1113msg1.txt,0,1,-1989.3139900184815,-1704.424269444129
9-1114msg1.txt,0,1,-1757.8643519675638,-1582.7918623762134
9-1115msg1.txt,0,1,-349.0664634357409,-287.4160577423241
9-1116msg1.txt,0,1,-413.76633146108236,-366.15104669760984
9-1116msg2.txt,0,1,-6931.6981796306845,-5964.88748405308
9-1118msg1.txt,0,1,-13613.194841022074,-12567.428317878499
9-1119msg1.txt,0,1,-6821.254051437647,-5869.329154348237
9-111msg1.txt,0,1,-2139.73318107279,-1748.051205049371
9-1121msg1.txt,0,1,-1251.942369992338,-1059.074581447821
9-1122msg1.txt,0,1,-5572.813809931937,-4684.505821522498
9-1123msg1.txt,0,1,-3574.252398219687,-3189.499972570154
9-1125msg1.txt,0,1,-1795.4693048116908,-1593.2954532611263
9-1128msg1.txt,0,1,-331.48121899138977,-268.77355290524406
9-1128msg2.txt,0,1,-6068.231649876383,-5314.628512232271
9-1133msg1.txt,0,1,-3519.6033557889687,-3095.8974395160976
9-1134msg1.txt,0,1,-1445.5783222618325,-1253.3095305649858
9-1135msg1.txt,0,1,-1978.588999822784,-1709.2099289331557
9-1137msg1.txt,0,1,-1713.98782948009,-1436.129937643115
9-1138msg1.txt,0,1,-1660.5252400641837,-1340.5086552988623
9-1139msg1.txt,0,1,-1425.0375669981481,-1218.8811189532328
9-1140msg1.txt,0,1,-1450.7773055144035,-1169.1941832785335
9-1141msg1.txt,0,1,-1445.1312774600674,-1135.4859542033578
9-1142msg1.txt,0,1,-1763.62301428114,-1410.7294945839774
9-1143msg1.txt,0,1,-1625.040401563556,-1354.7202539304503
9-1144msg1.txt,0,1,-1484.6038456149006,-1315.1065515156288
9-1145msg1.txt,0,1,-1717.2544573588546,-1431.930625781649
9-1146msg1.txt,0,1,-3206.42426702923,-2898.1546771109815
9-114msg1.txt,0,1,-1496.4318532457864,-1258.616977067093
9-114msg2.txt,0,1,-3160.012977636709,-2599.987742542925
9-1152msg1.txt,0,1,-1731.9760858330856,-1440.9789485490182
9-1153msg1.txt,0,1,-5337.939645286724,-4698.10516861378
9-1153msg2.txt,0,1,-2032.2586933279433,-1828.5336514681571
9-1154msg1.txt,0,1,-1692.6761815942311,-1419.139120498738
9-1155msg1.txt,0,1,-6495.024155011756,-5533.389830351051
9-1156msg1.txt,0,1,-6094.22236092493,-5424.695438443066
9-1157msg1.txt,0,1,-2985.270592417314,-2734.094398153467
9-1158msg1.txt,0,1,-947.6760722508673,-866.1363332346808
9-1160msg1.txt,0,1,-1679.587896275196,-1537.064367220869
9-1161msg1.txt,0,1,-2783.666585715449,-2357.6335401955444
9-1162msg1.txt,0,1,-1537.2705953013476,-1446.501120675093
9-1163msg1.txt,0,1,-5122.610146974017,-4224.912366393552
9-1163msg2.txt,0,1,-3848.572644760777,-3284.122750105645
9-1164msg1.txt,0,1,-664.8494721655486,-554.9672692926306
9-1165msg1.txt,0,1,-3688.889133775694,-3236.8707004709186
9-1172msg1.txt,0,1,-8973.9699607378,-7759.889098844787
9-1172msg2.txt,0,1,-1092.0686285364038,-929.2447878167108
9-1177msg1.txt,0,1,-8979.800004391538,-8151.997218001429
9-1184msg1.txt,0,1,-1041.571243255276,-906.3896238224457
9-1188msg1.txt,0,1,-3490.618347366698,-3081.4567068291353
9-118msg1.txt,0,1,-3200.427627172577,-2750.4855001968454
9-118msg2.txt,0,1,-3054.39675767817,-2540.135683916065
9-1190msg1.txt,0,1,-7240.708272010187,-6417.933088424186
9-1191msg1.txt,0,1,-3726.9878797908796,-3158.910800624287
9-1192msg1.txt,0,1,-1516.0647989014867,-1321.6977229057136
9-1193msg1.txt,0,1,-7081.292972222684,-6520.66216993693
9-1195msg1.txt,0,1,-1493.2721265871758,-1228.1225444958422
9-1195msg2.txt,0,1,-4708.503882739197,-4047.4810299857177
9-1199msg1.txt,0,1,-1517.8691685650062,-1296.9532810336784
9-1199msg2.txt,0,1,-2666.858793294849,-2317.6344885630556
9-119msg1.txt,0,1,-2391.76468030419,-2191.2495461415333
9-1200msg1.txt,0,1,-9322.080923445137,-8094.8235067924
9-1206msg1.txt,0,1,-1893.4155097539258,-1676.8652653976246
9-1207msg1.txt,0,1,-1990.805961537191,-1688.073093491389
9-1208msg1.txt,0,1,-3377.5159201054403,-3013.6128439013655
9-1208msg2.txt,0,1,-10831.087574887133,-9188.472946186672
9-120msg1.txt,0,1,-6838.359129647946,-6143.972780711476
9-1215msg1.txt,0,1,-2711.944863002774,-2351.4063043432225
9-1216msg1.txt,0,1,-2728.0570185697693,-2462.9640848924323
9-1217msg1.txt,0,1,-3303.893179463925,-2829.9299231850214
9-1218msg1.txt,0,1,-871.8835333236782,-714.0989361081043
9-1219msg1.txt,0,1,-1203.8376188450209,-1001.5535712355542
9-1220msg1.txt,0,1,-4633.563928222878,-3928.8028786894215
9-1221msg1.txt,0,1,-745.9299666465475,-604.8228619108044
9-1222msg1.txt,0,1,-878.385968079157,-736.8887294418251
9-1225msg1.txt,0,1,-4819.589907157619,-4157.470936537045
9-1226msg1.txt,0,1,-2558.8197350856967,-2046.443144733981
9-1226msg2.txt,0,1,-3543.856921817168,-3044.0575389170313
9-1228msg1.txt,0,1,-2279.2459678881855,-1996.6901348274332
9-1230msg1.txt,0,1,-2938.1208266703306,-2489.2840702118597
9-1231msg1.txt,0,1,-1332.0485400684347,-1107.6867030940139
9-1232msg1.txt,0,1,-798.9999582043209,-695.6104559311277
9-1236msg1.txt,0,1,-11611.550810179227,-10059.480266018034
9-1238msg1.txt,0,1,-2690.8572180812157,-2187.8051532594536
9-1239msg1.txt,0,1,-2248.393811941168,-1888.0334921421222
9-1240msg1.txt,0,1,-1179.1881921924535,-995.732729670039
9-1243msg1.txt,0,1,-5147.004125997399,-4844.220941179161
9-1243msg2.txt,0,1,-1900.9974805957079,-1637.7557752637356
9-1244msg1.txt,0,1,-8716.568110292243,-7866.094194590743
9-1244msg2.txt,0,1,-2546.6746896759173,-2130.556992238897
9-1246msg1.txt,0,1,-6156.312374729687,-5325.319387246529
9-1249msg1.txt,0,1,-540.2420779955173,-433.0495119295774
9-124msg1.txt,0,1,-2428.9577771002773,-2064.521648122499
9-1251msg1.txt,0,1,-3463.258133353944,-2829.2749871651254
9-1251msg2.txt,0,1,-8381.92369138264,-7105.586565868458
9-1252msg1.txt,0,1,-1548.7239739339589,-1294.7200555708887
9-1253msg1.txt,0,1,-1844.334919615089,-1566.4824236117936
9-1254msg1.txt,0,1,-3151.410733549037,-2779.4642467404296
9-1258msg1.txt,0,1,-1162.7430826819043,-997.3866325617164
9-1258msg2.txt,0,1,-1813.3492331801388,-1492.6479338819343
9-1259msg1.txt,0,1,-1251.7722498343155,-1044.8084950928328
9-125msg1.txt,0,1,-3321.172391895442,-2878.5588821430524
9-1260msg1.txt,0,1,-1440.2747963729125,-1182.249821721209
9-1261msg1.txt,0,1,-1742.7917970779235,-1458.8236439367697
spmsgb122.txt,1,1,-437.33605616419896,-482.8697534098988
spmsgb123.txt,1,1,-602.9032375475972,-709.959413936723
spmsgb124.txt,1,1,-3942.8526952106604,-4459.761564154583
spmsgb125.txt,1,1,-1021.6545227749559,-1173.9990742006069
spmsgb126.txt,1,1,-304.7766873674767,-330.02119550064765
spmsgb127.txt,1,1,-9103.253162373892,-10780.126938294025
spmsgb128.txt,1,1,-397.41279491285576,-422.7623344786095
spmsgb129.txt,1,1,-584.2482650322271,-613.6876911997193
spmsgb13.txt,1,1,-9485.813775955025,-11280.846021732412
spmsgb130.txt,1,1,-479.14103743601316,-546.2099855762244
spmsgb131.txt,1,1,-4030.446821605244,-4541.4830874827885
spmsgb132.txt,1,1,-4770.930509988943,-5064.289607955369
spmsgb133.txt,1,1,-1606.9553721444072,-1807.763340460524
spmsgb134.txt,1,1,-1063.7289170704732,-1221.1446125442262
spmsgb135.txt,1,1,-423.59578377130305,-442.76169693559456
spmsgb136.txt,1,1,-218.08689989108981,-250.96229806140715
spmsgb137.txt,1,1,-524.4980667610226,-618.6433381888565
spmsgb138.txt,1,1,-5323.38866022114,-5956.979355633672
spmsgb139.txt,1,1,-3017.7949148517464,-3480.7328772952865
spmsgb14.txt,1,1,-3356.464925945998,-3900.2462557698386
spmsgb140.txt,1,1,-2338.2133819353144,-2560.3682259765937
spmsgb141.txt,1,1,-3687.893562927206,-4019.2371856734135
spmsgb142.txt,1,1,-692.8422890276586,-767.8461038580199
spmsgb143.txt,1,1,-652.7984113786699,-672.6441300940613
spmsgb144.txt,1,1,-404.11424836676906,-470.06357373274386
spmsgb145.txt,1,1,-3931.206168247143,-4549.395064158901
spmsgb146.txt,1,1,-1169.1444794371146,-1344.5519669557582
spmsgb147.txt,1,1,-642.5043460276855,-700.2542237050287
spmsgb148.txt,1,1,-2201.0975520306815,-2388.0821981588006
spmsgb149.txt,1,1,-590.2094621394975,-711.3851956374452
spmsgb15.txt,1,1,-277.03471695820446,-332.13999092704034
spmsgb150.txt,1,1,-2536.659757713152,-2697.821948200699
spmsgb151.txt,1,1,-722.2960194949044,-834.1907951221044
spmsgb152.txt,1,1,-1952.6685979704912,-2136.3724347286657
spmsgb153.txt,1,1,-48.300376818123226,-55.87048477676959
spmsgb154.txt,1,1,-58.07692994418973,-71.08676645802748
spmsgb155.txt,1,1,-2740.3737119164985,-3154.3683075178637
spmsgb156.txt,1,1,-611.4448252409027,-660.8185882572947
spmsgb157.txt,1,1,-1806.8529535007735,-1982.330151519492
spmsgb158.txt,1,1,-51.49462966588962,-57.81529612005739
spmsgb159.txt,1,1,-799.242100205752,-924.8741716742054
spmsgb16.txt,1,1,-194.4407792118481,-205.74314190771508
spmsgb160.txt,1,1,-378.9452438724616,-384.61660412505586
spmsgb161.txt,1,1,-365.9087052237509,-369.46856641560464
spmsgb162.txt,1,1,-1638.8649725975038,-1736.0771930084013
spmsgb163.txt,1,1,-2617.478224045278,-2899.660682810497
spmsgb164.txt,1,1,-411.2322807551974,-414.32283473427395
spmsgb165.txt,1,1,-4394.223304140209,-5024.4553818774675
